Ticker number,Ticker,Week's Performance,Highest Price,Lowest Price,Best Day,Worst Day,Week's Volume
4512,MF,-19.497%,$1.64,$1.28,1.887%,-9.859%,17591450251028354928
5860,RAMMW,-19.503%,$0.43,$0.35,0.000%,-10.256%,8911692160
6360,SIDU,-19.506%,$4.14,$3.25,3.977%,-9.409%,11501146183624511042
3666,IMPP,-19.598%,$2.29,$1.44,5.660%,-10.050%,16591490708493364410467719
1209,BVXV,-19.725%,$2.29,$1.58,11.250%,-20.183%,16906610327477631451954
1957,DATSW,-19.753%,$1.59,$0.52,16.813%,-23.583%,5245569189256
464,APACW,-19.973%,$0.35,$0.12,160.278%,-21.875%,11107505
5484,PEPLW,-19.982%,$0.51,$0.35,13.336%,-12.727%,202893910
3385,HLLY,-2.000%,$14.05,$13.23,2.307%,-3.571%,42562768181140152163
4032,KOP,-2.001%,$28.49,$27.52,1.914%,-1.725%,747132712399871464
4615,MMX,-2.008%,$5.08,$4.70,1.250%,-2.227%,18471303129914221133
7413,VRA,-2.018%,$8.16,$7.57,1.686%,-3.717%,41534162318843334126
898,BEPI,-2.019%,$21.46,$20.56,0.235%,-3.126%,21119975281380
7475,VYNE,-2.027%,$0.76,$0.63,7.894%,-2.336%,53784212107751945
6073,ROLL,-2.030%,$201.07,$188.14,2.409%,-2.222%,31213367455634092620
434,ANGHW,-2.030%,$0.66,$0.56,3.803%,-7.692%,569324127371
390,AMKR,-2.032%,$24.19,$22.60,2.724%,-5.029%,668272009097821710593
5152,NYXH,-2.032%,$19.70,$18.55,0.000%,-2.314%,1061222249
6802,TBNK,-2.033%,$24.73,$23.67,1.375%,-1.684%,93183528560403
2302,EKSO,-2.034%,$3.15,$2.85,2.694%,-8.013%,4981600543363322
2864,FUN,-2.036%,$55.81,$53.65,0.273%,-1.684%,17271907374324751091
5512,PFSI,-2.039%,$56.20,$52.82,1.872%,-2.716%,66786255641973757616
4857,NDACW,-2.041%,$0.52,$0.48,6.250%,-2.041%,3581220
6228,SCHW,-2.042%,$93.16,$88.38,1.522%,-2.910%,5645571530446866354566315
3960,KBAL,-2.045%,$8.93,$8.33,1.995%,-1.952%,28691424198716332327
3906,JOF,-2.049%,$7.36,$7.14,0.553%,-0.690%,140237278339478
5370,PAG,-2.052%,$104.18,$98.23,3.195%,-2.873%,39095927704361076108
6693,SUM,-2.054%,$32.82,$30.86,2.918%,-3.288%,1516813002118801301510627
5256,ONVO,-2.057%,$4.01,$3.52,3.085%,-2.918%,189401466309565
808,BAOS,-2.063%,$0.83,$0.52,14.766%,-4.762%,4212743742996400
3482,HTLF,-2.067%,$50.22,$47.66,1.554%,-3.973%,17981816207026632647
5763,PTRA,-2.067%,$8.02,$6.87,9.065%,-7.106%,2665415234130512494617249
5715,PRTS,-2.078%,$7.66,$6.82,5.146%,-5.481%,570860966799108137558
1181,BTBT,-2.083%,$4.20,$3.60,2.604%,-5.955%,1120114209212041487111556
7389,VMI,-2.087%,$247.99,$237.58,-0.156%,-1.442%,29663342284645813220
1390,CELH,-2.090%,$60.64,$54.25,3.446%,-2.861%,124511130110089958312533
4783,MXCT,-2.101%,$7.76,$6.48,7.143%,-6.928%,57237994602567924315
756,AWRE,-2.104%,$3.19,$3.00,2.614%,-5.172%,94102619160
4503,MEOH,-2.105%,$56.73,$52.56,1.784%,-1.822%,52394313646285416452
4760,MUA,-2.106%,$12.85,$12.32,0.884%,-1.365%,452502392513466
4312,LPX,-2.107%,$68.85,$62.68,2.578%,-3.000%,1672819457122111672015828
6524,SOHU,-2.107%,$16.98,$15.11,3.501%,-4.361%,29042596300618443876
5765,PTSI,-2.110%,$38.39,$33.72,3.097%,-5.619%,6491121155313712626
1243,BYM,-2.112%,$13.26,$12.90,1.071%,-1.221%,253440308344528
2714,FMBH,-2.115%,$40.70,$38.75,0.604%,-2.995%,1150963118218631006
5371,PAGP,-2.124%,$12.17,$11.43,2.881%,-3.193%,1269119865190881482621940
4469,MDC,-2.126%,$41.05,$38.56,1.759%,-3.239%,97069380752283347545
5476,PEGRW,-2.128%,$0.47,$0.31,0.000%,-9.213%,11313164
2577,FBHS,-2.128%,$81.89,$75.67,1.208%,-2.680%,2591528447193982040916285
248,AHPI,-2.134%,$3.60,$3.10,5.556%,-2.047%,5413651899611552
6111,RTLR,-2.139%,$14.82,$13.70,2.302%,-3.114%,23893772195723091946
1519,CIR,-2.139%,$28.25,$26.89,0.214%,-3.676%,20122120220824542479
4749,MTR,-2.142%,$10.80,$8.50,8.000%,-10.778%,428496707372181
4841,NCA,-2.144%,$9.37,$9.00,0.441%,-2.668%,80524455422489
1087,BOWL,-2.156%,$11.14,$10.33,1.306%,-2.612%,29303422249531872539
1629,CNFRL,-2.158%,$24.40,$23.53,0.212%,-0.413%,2119514
1311,CBNK,-2.159%,$23.44,$22.52,1.183%,-1.947%,275241335265407
2813,FSI,-2.163%,$4.50,$4.05,5.769%,-5.349%,366180357178359
5619,PMTS,-2.166%,$15.63,$13.32,3.086%,-7.803%,173401113630248
5362,PAAS,-2.168%,$29.15,$26.04,4.233%,-3.525%,2694623206303802535318877
5488,PETS,-2.169%,$29.53,$26.49,4.776%,-7.508%,589951974174108157848
6854,TELA,-2.170%,$12.02,$11.50,1.498%,-2.019%,397287106233130
269,AIP,-2.174%,$14.25,$12.63,4.045%,-5.572%,606769904984690
402,AMPS,-2.174%,$7.93,$6.54,11.160%,-6.729%,737410751766665154044
19,AATC,-2.174%,$6.58,$6.25,0.639%,-3.101%,11016316414999
3456,HSC,-2.176%,$12.96,$11.75,0.742%,-3.190%,44565532749960344858
7512,WEAV,-2.178%,$6.26,$5.56,3.859%,-5.609%,727100110191339995
5908,RDIB,-2.179%,$20.60,$19.52,1.783%,-1.214%,16215389
7544,WINA,-2.185%,$234.33,$222.82,4.082%,-2.422%,4735975289421136
6044,RNG,-2.187%,$128.28,$114.50,4.544%,-4.376%,2060020012200682157315369
1206,BVH,-2.192%,$31.56,$29.53,1.930%,-2.917%,580930101714351131
1104,BPYPO,-2.194%,$21.51,$20.62,2.422%,-3.102%,13216114723975
6294,SF,-2.200%,$72.17,$68.88,0.353%,-1.673%,957481698105918010417
7682,XPEV,-2.201%,$30.95,$26.08,1.915%,-1.636%,8845396910121069102080121585
3283,HBNC,-2.203%,$20.30,$19.01,1.798%,-3.537%,18681298214315591655
3282,HBM,-2.209%,$8.25,$7.56,1.958%,-2.136%,58344113491968105267
4808,NAD,-2.211%,$13.60,$12.96,1.221%,-1.474%,32693109365126933315
789,B,-2.213%,$42.53,$40.44,0.842%,-1.859%,35093654331829773508
2463,ESTC,-2.214%,$94.34,$86.56,1.738%,-5.056%,1673614109160762556715930
3358,HIHO,-2.215%,$2.95,$2.76,0.511%,-1.712%,3033704053
6884,TGI,-2.215%,$27.85,$25.55,4.276%,-3.029%,761610055614377205511
3373,HL,-2.216%,$7.12,$6.13,6.129%,-2.866%,3304322910262223595322428
5104,NVR,-2.217%,$4830.00,$4617.95,0.324%,-2.138%,44234892453558023933
4504,MERC,-2.224%,$14.80,$13.97,-0.104%,-1.584%,26193065304323512234
1596,CME,-2.228%,$249.32,$238.75,0.888%,-1.678%,2989629036312313975330628
747,AVXL,-2.231%,$13.10,$12.20,1.434%,-4.736%,69865869633597006949
4962,NMR,-2.232%,$4.54,$4.37,0.446%,-2.013%,26911741192323031722
217,AGI,-2.233%,$8.54,$7.86,4.040%,-1.763%,9588756011082115238109
5955,REYN,-2.235%,$29.61,$27.85,1.677%,-1.727%,321835833551122406437
6379,SIRE,-2.242%,$20.10,$19.00,1.713%,-2.637%,568312815663
5389,PASG,-2.244%,$3.29,$2.98,3.583%,-5.031%,27104242281537142847
1332,CCD,-2.246%,$26.83,$25.54,1.330%,-3.138%,38746424101187925
2778,FRD,-2.253%,$9.49,$8.75,2.198%,-4.550%,217281176162155
6365,SIF,-2.268%,$4.98,$4.50,5.778%,-2.268%,115194987070
5939,REPX,-2.270%,$27.81,$25.01,1.703%,-5.177%,15442599269022481817
4978,NNY,-2.275%,$9.37,$8.95,0.763%,-1.514%,21711469241468
2277,EGAN,-2.277%,$11.94,$11.50,2.078%,-1.529%,1033164311101402956
1129,BRKHW,-2.278%,$0.16,$0.13,9.504%,-6.251%,14058552339
6872,TFFP,-2.280%,$6.94,$5.96,0.623%,-2.703%,1062174517618881202
1696,COOP,-2.282%,$48.18,$45.97,0.782%,-1.685%,991986251254185709256
4231,LINC,-2.285%,$7.57,$7.25,0.135%,-2.416%,883807139918811420
6366,SIFY,-2.288%,$3.10,$2.96,0.662%,-1.961%,490457463615332
732,AVID,-2.293%,$37.31,$34.82,1.603%,-2.703%,64546601510351066843
7620,WTRH,-2.297%,$0.43,$0.38,-0.050%,-8.379%,20043332401752732512
2964,GEL,-2.299%,$12.76,$11.86,2.299%,-4.724%,26973066352234552238
5083,NUZE,-2.304%,$2.27,$1.90,1.680%,-6.696%,178224151470110
1008,BLDP,-2.305%,$12.41,$11.34,4.514%,-4.146%,3112044201262002362122627
1896,CVRX,-2.306%,$6.21,$5.51,1.940%,-4.907%,25861834230623561535
12,AAN,-2.307%,$22.49,$20.74,1.672%,-5.338%,49784478340044924489
4347,LUMO,-2.307%,$10.17,$9.77,-0.068%,-1.231%,7276537133
6565,SPLP,-2.316%,$44.11,$41.82,0.230%,-2.946%,25421091166111
5802,PZC,-2.320%,$9.08,$8.67,0.921%,-1.891%,171325439415464
4370,LXRX,-2.326%,$2.23,$2.04,3.810%,-4.566%,39963171322740113335
7288,VCTR,-2.336%,$30.69,$29.07,0.067%,-2.123%,66115043629065146557
4086,KXIN,-2.338%,$1.67,$1.11,2.419%,-13.953%,172620927526589643023
5640,POLA,-2.339%,$3.59,$3.12,3.125%,-10.286%,7931210599690962
2561,FAMI,-2.341%,$0.17,$0.15,3.856%,-2.090%,1815713476125581900912222
4381,LZ,-2.342%,$14.58,$13.83,1.197%,-1.599%,8776947392801098510871
5099,NVMI,-2.343%,$117.48,$109.30,1.826%,-4.521%,25074333229117433736
2567,FAT,-2.344%,$7.97,$7.35,1.626%,-1.971%,229299213438159
3946,KAI,-2.345%,$201.38,$192.13,1.406%,-2.952%,8631276161014871034
6731,SWIR,-2.350%,$18.49,$17.54,0.950%,-1.591%,17301936145524722612
6253,SCSC,-2.350%,$35.84,$34.35,1.565%,-2.073%,18501702120315332059
2562,FANG,-2.351%,$147.99,$133.30,3.234%,-1.605%,3680234584349003968025152
7664,XM,-2.352%,$30.28,$27.32,2.661%,-1.857%,147011141314749122739532
562,AROW,-2.353%,$33.74,$32.35,1.367%,-2.647%,418353491394558
6062,ROCK,-2.354%,$48.03,$44.61,1.752%,-1.786%,35793022275843213057
167,AEM,-2.356%,$63.73,$58.30,2.919%,-1.645%,3986424428296213474221378
5520,PGC,-2.357%,$37.21,$35.03,1.308%,-3.374%,13461605105315242061
5096,NVG,-2.365%,$14.82,$13.89,1.546%,-2.577%,16873352414635202296
5876,RC,-2.366%,$15.92,$15.23,0.254%,-0.633%,578789728228100708533
7426,VRRM,-2.368%,$16.44,$15.32,-0.126%,-2.181%,764789568744978610189
1260,CAC,-2.374%,$49.56,$47.37,0.942%,-2.732%,75860811041789890
2692,FLC,-2.379%,$20.18,$19.21,1.287%,-2.320%,187563742331350
3115,GNRC,-2.379%,$324.35,$305.64,1.500%,-2.774%,1128514374131261271714945
3577,ID,-2.381%,$2.10,$1.77,4.787%,-7.143%,14399438160125
6873,TFII,-2.382%,$111.05,$103.78,1.117%,-4.971%,34313585466832713413
4265,LMAOW,-2.386%,$0.21,$0.18,8.578%,-13.211%,21141041013
2020,DGX,-2.388%,$146.25,$138.12,1.436%,-2.885%,2098811539148332449618253
7201,UP,-2.395%,$3.43,$3.09,0.926%,-2.727%,105785483678789837958
3735,INVZ,-2.400%,$3.93,$3.58,1.609%,-4.211%,35865012352472245494
6749,SYF,-2.404%,$37.13,$34.66,1.043%,-2.643%,5112350708816387377458035
3649,IMAQW,-2.410%,$0.19,$0.16,11.765%,-7.727%,294333636
6751,SYN,-2.411%,$0.39,$0.31,3.794%,-4.706%,88172930261226962523
6292,SEV,-2.414%,$6.08,$5.02,3.486%,-10.327%,58714903443240203864
668,ATOM,-2.414%,$14.44,$12.79,3.804%,-5.924%,23442125243028222596
749,AVYA,-2.421%,$13.78,$12.82,2.950%,-4.475%,702474468758111347264
6332,SHAK,-2.427%,$71.86,$65.55,2.990%,-3.161%,12077947613181136609043
108,ADALU,-2.427%,$10.33,$10.00,1.980%,-3.195%,1233614543
7628,WVE,-2.427%,$2.24,$2.00,7.767%,-3.365%,24982502254924162013
4533,MGPI,-2.430%,$88.83,$82.45,2.122%,-3.735%,31351897268724021805
1583,CM,-2.433%,$127.95,$123.97,0.676%,-1.148%,94867647745175817504
7504,WD,-2.434%,$137.65,$127.68,2.352%,-4.100%,32712437341953155241
155,AEAEW,-2.439%,$0.23,$0.20,0.000%,-13.006%,269122612
4368,LXFR,-2.442%,$18.30,$16.95,2.499%,-2.376%,22482672230923193843
6058,ROCC,-2.445%,$37.55,$33.03,6.849%,-3.374%,40936639898361226707
6870,TEX,-2.453%,$38.51,$36.21,2.193%,-3.218%,95766735847089298183
912,BFST,-2.457%,$25.16,$24.14,-0.080%,-1.344%,839539437707507
690,AUB,-2.458%,$39.03,$37.06,1.821%,-3.940%,34753982463242705667
2969,GEOS,-2.459%,$6.29,$5.64,3.390%,-5.246%,741538662366668
5070,NTZ,-2.462%,$13.51,$11.70,4.618%,-1.538%,2558411529185
4700,MS,-2.464%,$93.97,$89.76,-0.108%,-1.731%,6434473102912818274180993
623,ASTL,-2.464%,$12.50,$10.71,2.464%,-2.941%,14986113836051132599878
2216,EAF,-2.465%,$10.63,$9.86,2.122%,-6.786%,981510324132251161212452
4332,LTCH,-2.466%,$4.71,$4.26,3.348%,-5.844%,780311608835394717766
7394,VNET,-2.466%,$7.60,$6.63,0.435%,-1.385%,2063012901139641663611980
3116,GNSS,-2.473%,$2.98,$2.75,2.113%,-3.754%,172304151288302
4932,NIU,-2.474%,$10.96,$9.71,0.384%,-3.616%,59462970352355224425
2514,EVOK,-2.474%,$0.53,$0.47,8.486%,-6.641%,209170190213172
2063,DKS,-2.477%,$111.95,$104.65,1.987%,-4.878%,1782325807212282323326437
7773,ZUO,-2.479%,$15.68,$14.56,1.305%,-2.729%,9293909098651118719836
5917,REAL,-2.484%,$8.61,$7.54,6.112%,-5.079%,2858026939193043374924654
4389,MAAQW,-2.487%,$0.21,$0.17,0.050%,-2.487%,111567319
198,AFMD,-2.506%,$4.54,$4.25,0.911%,-5.100%,681566296557119566692
187,AFB,-2.506%,$12.84,$12.45,0.865%,-1.872%,351584373355318
5645,POOL,-2.508%,$466.42,$426.23,1.581%,-4.436%,1336816504149201381812267
5973,RGR,-2.510%,$72.81,$70.03,1.488%,-2.091%,39923463437138353289
5110,NVST,-2.513%,$52.03,$48.25,2.535%,-3.536%,1682714519161443136824145
4649,MOLN,-2.514%,$22.02,$19.93,0.853%,-1.044%,1377972394174
6492,SNDA,-2.515%,$36.47,$32.29,2.964%,-4.516%,698302405376689
1241,BYD,-2.518%,$70.46,$66.85,0.437%,-2.113%,1150012333145252143614667
2325,EMAN,-2.521%,$1.21,$1.11,2.609%,-4.202%,2332948123015241310
1992,DDI,-2.521%,$13.02,$11.56,0.169%,-10.897%,13037713213579
934,BHB,-2.522%,$29.54,$28.22,0.922%,-2.790%,453388307524380
925,BGSF,-2.523%,$13.10,$12.62,0.153%,-1.236%,91234277112264
5364,PACB,-2.525%,$10.44,$9.03,5.846%,-4.926%,3286130075333935217638571
7528,WFCF,-2.530%,$12.49,$11.00,4.737%,-7.591%,1406118332175
5558,PIII,-2.532%,$8.29,$7.06,1.050%,-5.810%,23472934213726103122
1614,CMT,-2.545%,$11.50,$10.50,3.790%,-4.371%,141117141184119
3924,JSM,-2.548%,$24.74,$23.71,1.302%,-2.165%,145291448379
1330,CCCC,-2.551%,$25.99,$23.73,1.822%,-2.629%,63146799939099937970
3414,HOLI,-2.552%,$17.42,$16.55,1.645%,-1.961%,30633959474942563030
664,ATNI,-2.557%,$40.16,$38.43,1.497%,-2.214%,837897518868731
7539,WHLRP,-2.557%,$7.50,$6.63,3.623%,-2.695%,546318279
5573,PKE,-2.558%,$13.78,$13.21,1.190%,-1.170%,1114123883415361403
5536,PHAT,-2.562%,$14.73,$12.59,5.460%,-3.524%,14982259214318421755
3501,HURC,-2.563%,$32.84,$30.75,1.333%,-2.632%,337420275277268
1245,BYND,-2.566%,$52.73,$45.50,7.645%,-5.057%,3285923566502544732327825
914,BG,-2.567%,$117.45,$104.01,2.735%,-2.300%,2344025389214233810519435
2999,GGPI,-2.568%,$11.80,$11.17,1.582%,-1.027%,1079188507467117458305
5379,PANL,-2.568%,$5.86,$5.47,0.708%,-3.082%,31162601319625612368
1034,BLUE,-2.569%,$5.25,$4.81,3.175%,-4.826%,10194946914111124708806
6600,SRCE,-2.571%,$49.07,$46.47,2.145%,-4.173%,75567355110561596
3098,GMGI,-2.571%,$7.26,$6.52,-1.357%,-3.144%,207194346625317
5554,PI,-2.573%,$67.89,$61.83,4.260%,-4.442%,42166370960694134280
3262,HAFC,-2.573%,$26.53,$24.82,2.843%,-5.053%,16122190239522122682
809,BAP,-2.574%,$182.11,$172.73,0.989%,-2.596%,740065633854618510786
4197,LGMK,-2.575%,$2.69,$2.21,12.719%,-3.448%,1112108340611727918
3953,KALU,-2.575%,$98.75,$91.53,2.303%,-2.427%,29603524374253063730
2739,FNWB,-2.578%,$23.46,$21.80,1.734%,-2.296%,200295187238160
3956,KAR,-2.589%,$18.68,$17.82,1.283%,-2.114%,747911232114791142211637
5988,RIGL,-2.589%,$3.29,$3.00,6.149%,-4.444%,91706444641666226459
3858,JBHT,-2.597%,$213.29,$204.58,0.062%,-1.568%,1690818064138841679716308
4825,NBH,-2.602%,$13.45,$13.00,1.538%,-2.033%,201132176270197
29,ABEO,-2.605%,$0.32,$0.28,6.087%,-7.878%,16441538139424401396
1326,CCAIW,-2.606%,$0.40,$0.32,1.370%,-5.380%,2816613113
935,BHC,-2.606%,$23.79,$21.93,1.304%,-2.102%,2626028349277162482518989
4786,MXL,-2.608%,$63.89,$59.77,2.445%,-3.865%,6822100201004086187018
4493,MED,-2.608%,$177.40,$168.07,1.687%,-3.022%,51343901353041363646
5310,OSPN,-2.608%,$14.72,$13.69,1.804%,-3.601%,38253061316035043840
6882,TGB,-2.609%,$2.35,$2.15,1.370%,-2.991%,54363777270923512960
2265,EEFT,-2.613%,$130.67,$123.98,0.344%,-2.203%,688077707419113629807
7098,TVE,-2.616%,$25.02,$24.06,0.563%,-1.826%,107191255675170
6607,SRGA,-2.618%,$0.36,$0.31,7.012%,-5.882%,19992114225836282386
5122,NWLI,-2.623%,$219.00,$213.11,0.468%,-2.189%,648405633357405
3286,HCA,-2.624%,$265.55,$253.35,1.774%,-3.134%,2455729473228242208329789
7387,VMEO,-2.627%,$13.06,$11.87,2.233%,-5.651%,13991102368760117638929
2687,FL,-2.628%,$31.61,$28.88,2.305%,-3.187%,1929120069434193062928344
4408,MAQCW,-2.630%,$0.20,$0.16,13.915%,-9.045%,96020910
7347,VIOT,-2.632%,$1.97,$1.72,5.114%,-8.763%,7496789879701244
6103,RSKD,-2.636%,$6.60,$5.84,3.506%,-7.355%,32114749608844444334
602,ASIX,-2.636%,$54.59,$50.80,1.821%,-3.800%,45764149459644335415
4531,MGNX,-2.637%,$9.31,$8.29,3.899%,-4.422%,52235615687960716934
7315,VET,-2.652%,$23.71,$20.00,7.228%,-4.104%,1534722915268833547022130
4333,LTCHW,-2.653%,$0.85,$0.65,21.520%,-4.868%,752495612
4694,MRSN,-2.663%,$4.31,$3.87,4.726%,-3.828%,74367881608959234597
4951,NM,-2.667%,$3.88,$3.50,3.467%,-4.897%,107811231602915797
5622,PMX,-2.667%,$10.50,$9.97,1.496%,-1.822%,291584799514333
5732,PSO,-2.668%,$10.55,$9.77,1.779%,0.095%,25042187227623004945
5576,PKOH,-2.671%,$16.05,$14.91,2.908%,-5.113%,1593109296312141351
5983,RICK,-2.671%,$64.09,$60.44,1.262%,-2.733%,12151870238820432210
4590,ML,-2.672%,$2.71,$2.35,5.285%,-4.400%,89954845581999028262
3069,GLP,-2.674%,$28.91,$27.07,3.066%,-1.395%,18289479491188600
6889,TGTX,-2.676%,$10.75,$9.54,4.658%,-6.208%,1241315477145751780714496
1983,DCPH,-2.677%,$9.50,$8.53,4.703%,-5.330%,54415962642577006554
1897,CVS,-2.679%,$108.86,$102.32,1.551%,-1.976%,42397453394763310312090466
4579,MITT,-2.680%,$9.65,$9.06,1.395%,-2.470%,11411422144221192369
4681,MRAM,-2.685%,$9.40,$8.64,3.132%,-5.229%,1290187991719281398
3747,IOSP,-2.689%,$98.76,$92.46,1.114%,-3.317%,20242346210128862164
7056,TSHA,-2.690%,$6.56,$5.57,3.797%,-6.329%,24402613267523413050
6479,SMTI,-2.691%,$29.31,$26.50,3.782%,-2.297%,292412279238
2679,FITBO,-2.693%,$24.14,$23.25,0.645%,-2.000%,256330196126101
582,ARVN,-2.697%,$68.28,$63.14,3.985%,-5.168%,50455912440356456320
6612,SRPT,-2.699%,$81.38,$74.18,2.902%,-3.713%,53691081211381109838955
2937,GCO,-2.704%,$71.40,$66.33,2.677%,-5.749%,38663980422255843772
6661,STLD,-2.710%,$89.69,$81.27,3.129%,-2.198%,3257431935271564599829410
3633,IIM,-2.712%,$14.03,$13.26,1.347%,-2.213%,220814541661872727
5678,PRFX,-2.715%,$1.49,$1.22,5.295%,-3.125%,230189162970161
6175,SAMG,-2.728%,$22.40,$20.82,2.589%,-2.495%,936940658900801
4767,MUJ,-2.735%,$13.53,$12.83,1.869%,-1.875%,328630762485595
189,AFCG,-2.736%,$20.74,$19.11,1.634%,-4.478%,19872319255327462956
459,AOUT,-2.736%,$14.45,$13.40,0.880%,-3.638%,20172917210024321705
4199,LGO,-2.737%,$13.96,$11.93,3.284%,-5.263%,197522407091171783
2279,EGF,-2.738%,$11.32,$10.89,1.561%,-1.888%,91641076274
3319,HD,-2.740%,$321.00,$306.10,1.055%,-2.449%,8945511866189928104511145914
4150,LDI,-2.740%,$4.47,$4.04,4.096%,-7.383%,17953194345936872848
2284,EGO,-2.740%,$11.74,$10.78,2.557%,-1.541%,93907865126461490911019
1625,CNET,-2.740%,$0.82,$0.66,10.334%,-7.613%,4071001295580277
4879,NESR,-2.740%,$9.04,$8.16,3.257%,-2.982%,23422244181623981691
6280,SEEL,-2.747%,$0.92,$0.84,2.894%,-3.424%,47083788502649815926
2606,FDBC,-2.752%,$48.60,$46.56,0.781%,-1.771%,228277104292205
2205,DY,-2.752%,$99.48,$94.58,0.754%,-3.249%,48254127456142584408
1329,CCBG,-2.753%,$27.14,$26.09,0.300%,-2.789%,342334465392512
3406,HNP,-2.755%,$18.15,$16.61,0.873%,-2.259%,691689229541378
2882,FWRD,-2.756%,$103.41,$97.72,1.150%,-2.573%,32543125431234773044
5700,PRPH,-2.759%,$7.80,$6.76,2.361%,-5.749%,135245114175793
6285,SEM,-2.763%,$24.98,$23.25,2.138%,-3.857%,1034298387678843710684
4679,MQY,-2.764%,$13.76,$13.12,0.528%,-1.338%,42013667211233974
4027,KNX,-2.765%,$55.03,$52.06,0.889%,-2.202%,2167820858146011643021608
166,AEL,-2.765%,$41.81,$39.16,1.877%,-3.196%,634359525080785012730
2773,FRAF,-2.767%,$34.90,$33.73,0.461%,-1.719%,17073331730
5709,PRT,-2.769%,$10.05,$8.96,2.059%,-5.787%,52911097641005885
163,AEHR,-2.770%,$11.20,$10.15,2.595%,-3.748%,50585802492067665789
5786,PWSC,-2.773%,$17.94,$16.73,0.644%,-3.109%,52105382698964196162
1860,CTXR,-2.778%,$1.93,$1.72,5.000%,-6.383%,56903896541044653317
3,AACG,-2.778%,$1.52,$1.31,2.239%,-6.897%,83172219127229
5612,PMF,-2.787%,$12.24,$11.65,0.763%,-0.993%,361495465661434
6812,TCBK,-2.790%,$43.41,$40.20,1.659%,-4.536%,12191174153224792304
2270,EFOI,-2.797%,$1.53,$1.33,1.418%,-6.122%,43615676311013362
3564,ICCM,-2.800%,$2.69,$2.41,3.600%,-4.086%,91121472145
7129,TYME,-2.804%,$0.37,$0.33,6.320%,-7.376%,81494317431774668
7326,VGZ,-2.804%,$1.12,$0.95,2.804%,-3.571%,7289407341017701
2709,FLWS,-2.806%,$14.24,$12.96,3.704%,-4.982%,1176684309100125787913
309,ALEC,-2.815%,$15.39,$14.22,3.574%,-5.049%,43475759607682204738
2232,EBS,-2.815%,$45.14,$41.64,2.079%,-4.872%,63417010643376416378
3644,IMAB,-2.821%,$21.44,$16.20,13.791%,-6.855%,825698259807102477779
3538,HZNP,-2.829%,$110.00,$104.00,0.845%,-3.821%,1770216450174693262223440
4016,KMT,-2.834%,$30.26,$28.20,2.623%,-3.189%,1091211961143671654710107
2573,FATPW,-2.835%,$0.18,$0.16,0.000%,-8.514%,504131131
2733,FNKO,-2.839%,$17.88,$16.70,1.109%,-2.563%,46795350751354036272
7486,WAL,-2.839%,$88.00,$83.32,0.849%,-2.425%,1582512207145621510319311
4581,MIY,-2.844%,$13.06,$12.40,0.878%,-1.973%,3474841136622419
81,ACLS,-2.847%,$83.73,$75.85,3.525%,-4.871%,10665116371159199518670
2400,EPHYW,-2.857%,$0.37,$0.33,0.890%,-5.417%,739275327
6656,STIM,-2.857%,$3.24,$2.90,1.010%,-4.459%,14911305153613031750
5637,POAI,-2.857%,$1.10,$0.99,2.857%,-4.545%,11681050963704450
5817,QLI,-2.857%,$1.80,$1.68,0.585%,-3.592%,821291259798
7453,VTN,-2.862%,$12.10,$11.42,0.962%,-2.037%,401512335562377
936,BHE,-2.863%,$26.08,$25.05,1.251%,-2.448%,25322767195623092333
1350,CCS,-2.865%,$58.39,$54.80,2.509%,-3.734%,1039579435831658210025
7272,VAXX,-2.870%,$4.54,$3.92,4.265%,-9.481%,8911423111613121154
2150,DSGX,-2.870%,$77.36,$73.14,1.918%,-3.291%,31992989237728063630
4769,MUR,-2.873%,$43.20,$37.42,4.001%,-1.889%,2090621876502163693626132
7590,WPRT,-2.874%,$1.77,$1.54,8.805%,-6.322%,39706112405455958320
4976,NNOX,-2.887%,$9.88,$8.88,1.576%,-4.141%,64445916662756557248
853,BCLI,-2.890%,$3.49,$3.17,3.416%,-5.000%,301447506442299
6582,SPWH,-2.896%,$12.28,$11.32,4.918%,-2.730%,11788842182581447414927
1255,C,-2.897%,$57.40,$54.55,0.371%,-1.857%,112743143969171146157351190835
7666,XNCR,-2.898%,$29.11,$27.26,2.972%,-4.117%,63546249444849474508
240,AGYS,-2.918%,$42.60,$39.92,1.850%,-3.291%,1151979182416711539
7611,WTER,-2.919%,$1.02,$0.91,4.124%,-4.719%,22912813202210081509
6782,TARO,-2.927%,$45.62,$42.99,1.798%,-3.167%,136450473315373
5040,NSR,-2.937%,$7.85,$7.24,2.789%,-4.522%,370243280156233
4078,KULR,-2.941%,$2.61,$2.30,1.681%,-3.226%,39242398120512661525
5714,PRTK,-2.941%,$3.14,$2.89,2.381%,-4.235%,34033172550543822707
7225,USCTW,-2.941%,$0.37,$0.33,5.853%,0.000%,135182626
6337,SHCR,-2.941%,$3.43,$3.15,1.538%,-2.647%,74454837708577407352
6724,SWBI,-2.952%,$16.15,$15.41,0.251%,-1.718%,62618321671375888294
3363,HIL,-2.959%,$1.70,$1.57,2.469%,-3.550%,6235212281640307
3000,GGPIU,-2.960%,$12.63,$11.82,1.354%,-3.746%,1719212523
671,ATRA,-2.960%,$9.84,$9.07,1.994%,-3.368%,54086671741572446656
5005,NPO,-2.961%,$103.33,$97.70,0.982%,-3.341%,24672619202827781818
